road_type,intersection_degree,distance_to_major_road
primary,3,21.69384061916386
primary,3,23.53458570224778
primary_link,3,1.281352831749324
living_street,3,9.961492256923247
tertiary,4,2.242570801270527
primary,3,13.688157030040145
trunk,3,3.4352607540035147
trunk,3,1.7171655161560668
secondary,4,2.797833725404275
trunk,3,3.264904533682527
trunk,3,4.265010636367595
motorway,3,3.730951732343169
trunk,3,2.7995999999807895
primary,3,11.216651521365264
primary,3,3.1923819203434776
secondary,3,7.322380350971879
tertiary,3,6.573459603079776
residential,3,4.542011598787509
trunk,3,1.8274154968821048
tertiary,3,1174.4309354000613
motorway,3,24.925995261943225
trunk,3,5.944655278662952
primary,3,7.4840591376085746
primary,4,2.6303796760668945
tertiary,3,4.922765034273676
primary,3,7.484343790145241
tertiary,3,9.737418534748338
trunk,3,4.475231441953592
secondary,3,0.8637070438637849
primary,3,6.097523484519331
unclassified,4,21.16491595331785
secondary,3,12.618112082197067
tertiary,1,137.5005818234959
trunk,3,4.368299240867909
residential,3,21.538922937824243
trunk,3,3.532581076847424
tertiary,3,9.270269311715968
residential,1,20.34977748712021
secondary,3,2.676164011643069
residential,3,238.88150624481045
primary,3,0.9139533009667744
primary,4,1.283004047647394
trunk,3,14.692238107471233
tertiary,3,9.58602461371228
primary,3,9.500685054550203
trunk,3,0.8528311420823091
primary,3,2.437536764883214
trunk,3,2.5915565558821325
residential,4,9.782578169042706
primary,4,6.123599188456643
primary,3,0.34803689322010517
primary,4,9.189351359086688
tertiary,3,5.748054600531945
primary,1,2.0603555678280907
trunk,1,2.0517493230214363
trunk,3,1.4037535241954033
trunk,3,1.0056035655331204
secondary,4,8.983445882852624
motorway,3,12.804318999592068
primary,4,10.496345907088172
trunk,3,4.460549304311565
primary,3,17.726957374255193
primary,4,12.950337306620707
trunk,3,7.812979280106636
trunk,1,3.797254307046114
tertiary,4,14.250703447496951
tertiary,3,681.7849648474381
residential,3,31.962516071982737
trunk_link,3,0.3798987251154224
primary,3,6.445767315334563
primary,4,5.483233043608218
trunk,1,4.082749640293744
primary,4,0.7105508730369299
secondary,4,5.034676227435919
tertiary,1,9.408658433689675
unclassified,1,119.57358517858273
trunk,3,9.545901615517446
primary,3,6.622206333110215
trunk,3,8.161467564596323
trunk,3,4.717654989034489
primary,4,6.465697084856705
motorway,3,7.771892278063771
secondary,3,20.671018700707833
motorway,3,4.24714833791607
primary,3,14.314729277932189
tertiary,3,11.764767214928646
primary,3,1.6913287320341779
residential,3,7.425398957279792
tertiary,4,17.500924598585822
primary,1,5.9949571049358985
tertiary,3,1021.7819382514283
trunk,3,8.682044272599395
tertiary,3,9.957466814545194
tertiary,3,9.549907368843623
primary,3,3.0740456594804777
tertiary,3,15.772421317050936
tertiary,3,18.338094471885857
tertiary,3,75.28157471831005
tertiary,3,75.28157471831005
tertiary,3,5.752765932684123
tertiary,3,22.054674986817016
trunk,1,6.544091285393932
primary,3,1.7460126855064446
secondary,4,4.56318124289814
primary,1,5.454915563329866
residential,3,10.154992139098429
primary,4,1.9639518689669475
residential,3,31.031710292341323
primary,3,12.118107053239067
unclassified,3,12.198038040493422
trunk,3,1.2513505614233837
tertiary,3,2.9893073519327014
tertiary,3,25.105330281558054
tertiary,3,114.68066722848319
trunk,3,1.7198332106691834
primary,3,4.862917487060187
trunk,3,4.589723896501555
primary_link,3,42.353896953955385
trunk,3,0.83956747365405
primary,3,2.683934683926415
primary,3,27.630579120700926
secondary,3,5.539318168721464
primary,3,7.4842987675025805
primary,3,23.306683649731887
primary,3,8.432744043545013
residential,4,17.987048769175537
secondary,3,0.26352103209407374
primary_link,3,2.1483995693539546
trunk,3,1.1886129391866218
secondary,3,7.8287770140583515
secondary,4,7.630765038751423
primary,3,32.26369873574593
primary,3,3.0671533265047044
primary,3,1.4318685934174677
tertiary,4,218.90755065447811
secondary,3,20.133313657829532
residential,3,10.337118916941513
trunk,3,1.7885610655845934
primary,3,29.309741980687036
primary,3,0.30283726916631626
tertiary,3,13.805337808390796
trunk,3,7.14215773339936
trunk,4,1.7709557099953868
tertiary,3,20.9583774838514
primary,3,0.04115129684215489
trunk,3,1.5717316336471987
secondary,4,4.646460558271988
primary,3,4.042982059102335
secondary,1,96.20527107411652
trunk,3,4.71324237572803
secondary,4,1.7237516103644426
residential,3,33.23193510431243
primary,3,6.137053131466618
primary,3,14.112775124949007
trunk,4,4.231932971730386
primary,2,13.418076390690805
primary,3,30.216115700230556
primary,4,5.3052321931439685
residential,3,6.803641519609905
trunk,4,4.260194101409819
secondary,3,0.9797771636642624
primary,4,0.26517793995795463
trunk,4,3.0759523057757168
secondary,4,1.1154373511682438
tertiary,3,11.728868525379339
primary,3,1.998647932595364
primary,3,5.865939109618117
tertiary,3,36.300591675143906
tertiary,3,7.1363311143780805
tertiary,3,16.58936969871286
primary,4,4.603217599236068
secondary,3,13.171746321443106
residential,3,214.26432980328008
primary,3,8.84088668320437
tertiary,3,30.401764763206078
primary,3,9.373258365371466
secondary,3,19.960038283825096
primary,3,4.588442294836996
primary,3,0.8895462624652785
primary,4,4.571891377552442
trunk,1,0.05011917506517789
secondary,3,5.332048059714273
trunk,3,2.3826939223986483
tertiary,3,369.5193186816792
secondary,3,3.177797838299566
secondary,4,2.995309618773163
secondary,4,3.8604239669168736
tertiary,3,8.453789466170553
trunk,3,1.8352314270442214
trunk_link,3,6.065960150461726
trunk,3,7.383790895409823
tertiary,3,16.31449504582609
residential,3,8.396693494167584
tertiary,4,28.977528188115436
primary,3,1.380867101473119
primary,3,14.998826085941761
residential,1,71.99505092382519
tertiary,3,23.519381633036886
tertiary,4,9.223151019297083
secondary,3,4.719888109803805
primary,3,0.7255936565604212
primary,3,4.464664873403482
tertiary,3,11.895692084513641
tertiary,3,5.348488669380137
residential,3,30.59293804666569
tertiary,4,686.9728022036038
trunk,3,17.86637055544967
tertiary,4,378.7679172705655
secondary,3,18.557848392944365
primary,3,12.879397713871153
tertiary,4,382.25994000763023
primary,3,4.160998624135832
primary,3,0.5365512296393239
primary,3,0.4408365873548296
secondary,3,1.8106704487168659
residential,3,764.2887843699268
residential,1,77.53044739720782
primary,3,110.63331653010047
trunk,3,4.584244818602431
primary,3,29.930444205956693
tertiary,4,719.8642479521627
primary,3,4.443055808184677
residential,3,742.2468402930399
tertiary,4,4.479135888482071
residential,3,23.713933881307817
secondary,3,0.16028162711407715
secondary,3,2.892345963232395
motorway,3,3.0530077354242606
secondary,3,0.7899322535899385
primary,3,16.872667823487404
trunk,1,3.5381104754492223
secondary,4,3.0046338263868484
secondary,3,35.860438782336004
residential,3,28.81615934201854
primary,3,5.94597013841896
tertiary,3,12.322416333753674
trunk,3,15.515879107489992
residential,3,30.34417702337032
tertiary,3,26.921362324540873
primary,3,1.5729858315650662
tertiary,3,26.487530222429374
tertiary,3,8.005141305889152
tertiary,3,8.496510933852603
tertiary,3,19.843498198282735
trunk,3,5.724496615901513
trunk,3,7.062814604928239
trunk,3,3.7751045938996413
secondary_link,3,3.1871103935266425
residential,3,46.88576911187596
secondary,3,2.864368648284821
trunk,3,3.4330125007159675
primary,3,11.932497847036121
primary,3,2.556398137143883
trunk,3,14.30193913492367
secondary,4,4.514669789953841
primary,4,3.4304091437813793
tertiary,4,9.80594454788572
primary,3,7.032520593183136
secondary,4,0.9628415056190388
tertiary,3,81.01864566441074
tertiary,3,626.5885259961325
tertiary,3,625.8466352715335
tertiary,3,490.25211361742566
tertiary,3,490.25211361742566
residential,4,22.292167592126113
primary,3,13.559933051081051
tertiary,3,483.63372844651315
trunk,3,6.700738832874568
primary,4,0.48183420263785837
tertiary,3,28.212878608568673
primary,3,0.8352333998602246
primary,3,23.72479241156284
primary,3,2.6597982449822446
residential,3,468.560697413651
residential,3,37.07318319334203
secondary,3,4.128824715797079
tertiary,3,661.2241383279478
residential,4,356.15761676927804
tertiary,3,22.538774167032642
residential,3,464.9399822399845
tertiary,3,9.258475786524725
tertiary,4,323.50936441313775
tertiary,4,322.85832516667836
primary,3,6.9763659942701794
residential,3,495.49575412262755
trunk,4,1.4607976857290277
unclassified,4,198.4794971081962
secondary,4,7.535783833043072
secondary,3,7.484092141691957
primary,1,10.774999527823573
primary,3,5.215596965431259
secondary,3,2.374373293115528
trunk,3,6.13517519797015
tertiary,3,19.139179646560383
primary,4,2.4792662819779
trunk,3,2.731592725862679
residential,1,36.305718458696646
secondary,3,8.227875220440042
tertiary,3,7.410395015682007
primary,3,4.414467404726588
trunk,3,0.5319052384869348
trunk,1,4.685012887775932
primary,4,17.1408359424514
tertiary,3,98.8259065322542
primary_link,3,1.330784213684961
secondary,4,2.656295822509272
secondary,4,1.9748879716666268
secondary,4,5.6746627915836925
secondary,3,8.66123697244181
tertiary,4,24.789845598795598
trunk,3,6.9694344963356
residential,3,233.9140562875747
tertiary,3,8.587384087653785
primary,3,1.170133241138033
trunk,3,2.069793318135305
residential,3,12.707486092497707
tertiary,4,14.61435353178319
tertiary,3,33.50702836839372
secondary,3,0.12833189279629795
tertiary,3,364.7409018363984
residential,3,1.1079467356391728
trunk,3,7.602605886356954
trunk,4,0.992514287265088
tertiary,3,13.998805913709829
tertiary,4,5.942189146473844
trunk,3,3.473478759914357
tertiary,3,13.916439306616743
primary,3,15.024382184011538
primary,3,16.73522853920488
trunk,3,0.2875055260594868
trunk,4,2.9044658737303246
tertiary,3,454.40628349607
tertiary,3,237.24056298361864
residential,4,215.14596143034862
tertiary,3,124.24249403389477
primary_link,3,1.18343886540307
residential,3,439.2518289672449
residential,3,443.0640136196856
primary,4,2.6689153890195114
primary,3,2.889983507044789
secondary,4,2.797833725404275
residential,3,12.387354017512997
primary,3,5.46826304567004
secondary,3,8.53938016505425
tertiary,3,162.41283129875458
secondary,4,6.605965267023387
primary,3,4.5104024043478725
primary,3,5.633458700757877
primary,3,19.08571315742564
primary,3,4.967073330110544
residential,3,7.618847957243204
tertiary,3,12.04312414670832
tertiary,4,264.58692751553684
residential,3,56.1834190844109
tertiary,4,22.225744968868046
secondary,3,2.357171560587015
tertiary,3,15.058723919761672
secondary,1,8.70053901145282
secondary,3,8.714508311283813
trunk,3,3.2069644020456596
secondary,4,1.069599487281521
secondary,3,4.710752722504886
primary,3,0.07769654863115236
tertiary,4,60.38355774101643
primary,3,3.338053309617834
trunk,3,2.4130215489580498
secondary,3,15.603801140084
primary,3,3.3512051511227
primary,3,6.954958885548289
residential,1,26.265866744953662
primary,3,3.904051689393673
primary,3,2.109762478053271
residential,3,10.585269902922327
primary,3,2.80865805599866
primary,4,1.9555999471195444
motorway,3,1.0449366701830858
tertiary,3,73.500009102731
primary,4,1.4439399185651025
trunk,3,0.002062633979068618
primary,3,4.271607573603737
residential,3,11.65186130825683
residential,3,4.64682617980074
secondary,3,0.8840893982306296
tertiary,3,27.20582482907446
primary,3,11.07741153383987
trunk,3,10.464212205784358
secondary,4,1.7766910793461541
residential,3,78.52978371527234
tertiary,4,5.670639850345265
secondary,3,2.587701647529757
primary,3,2.159363223534133
tertiary,3,18.373277541485827
primary,3,1.3908767637485886
secondary,3,6.7700250416267185
tertiary,3,14.761516063688735
primary,3,2.4247797583141573
trunk,3,4.522661007033601
residential,4,57.78865280082546
secondary,3,0.15228864028864317
secondary,3,0.5882532156753852
tertiary,3,12.468867687917442
primary,3,1.213893707727033
trunk,3,5.324047745614293
tertiary,1,13.09968979010667
residential,3,89.68212263042058
residential,3,74.22096817884244
tertiary,3,32.1535605774766
residential,3,1.7690804544516574
secondary,4,0.7313155124907867
secondary,3,1.8549407046684607
secondary,3,2.9421858052161287
tertiary,4,271.2311775413131
secondary,3,12.606956325911867
tertiary,4,96.57856199177691
residential,4,389.52948297190056
tertiary,3,13.615655083576774
residential,3,59.28676176233381
tertiary,3,268.30501253682456
primary,3,7.788065157797327
trunk,4,4.354803062932591
secondary,3,19.401761044083297
trunk,4,5.892095711642969
trunk,3,10.859693558312152
primary_link,3,0.6094007848739861
primary,3,5.43878713419027
primary_link,3,1.6781674109616807
tertiary,3,80.26775613962128
primary_link,3,1.3253014024545668
trunk_link,3,1.7238848332908374
primary_link,3,39.49133773717716
primary,1,4.496192775250709
tertiary,3,17.367023100938194
primary,3,1.0188383842571291
primary,4,3.9334487530327675
trunk,3,1.4164395117497872
primary,3,7.750611909236961
residential,1,18.81293245932203
tertiary,3,161.27596490018377
trunk,3,2.677951562160492
primary,4,8.64510048482259
secondary,3,15.303436268158434
secondary,3,5.13451783581855
tertiary,4,61.17079522990796
tertiary,3,133.00828813668068
tertiary,3,23.10104952360076
residential,3,16.79245998293974
residential,3,21.967391495292297
trunk,3,4.705705917280329
trunk,3,4.358744880379878
tertiary,3,25.985012394050017
residential,3,17.169550985754253
trunk,3,22.601743563950585
tertiary,3,253.13076183675187
trunk,3,11.851213462018356
primary_link,3,4.846609495069624
secondary,3,7.652284589207691
trunk,3,2.5222005719282157
trunk_link,3,0.38505646147696376
secondary,3,1.8703691950641539
primary,3,2.900375436789001
tertiary,4,433.44662197994387
primary,3,8.871447795023576
primary,4,3.246460709065218
tertiary,3,31.209496274488906
primary,4,2.9340566453359624
primary,3,3.2044497082342205
residential,3,430.6763730966326
primary,4,4.2427439246818075
primary,4,6.37751258238639
primary,3,1.8544610356964084
primary,3,0.7626726309367512
trunk,4,6.0726389124404365
primary,4,0.5017960195317086
secondary,3,7.322923947808748
motorway,3,10.343952038740948
primary,3,3.5172946259716817
secondary,1,6.312000145113202
tertiary,4,371.6600213274462
trunk,3,7.0381915774623725
tertiary,3,305.5609772279381
trunk,4,0.83761716299295
primary,1,19.240352140704942
tertiary,4,9.541676509839869
residential,4,5.48648918913775
trunk_link,4,6.411357932323927
primary_link,3,13.503878534921476
secondary,4,6.2099936934829945
trunk,4,4.339093477860624
residential,4,14.957092851794448
trunk,4,0.30003265981285826
secondary,4,13.737006402907088
secondary,4,3.823836865140063
secondary,3,7.310696802643455
residential,3,12.357345446275586
primary,3,1.0937959733902787
primary,3,2.951185583581427
residential,4,181.2995729303081
residential,3,5.413233919842495
primary,3,1.5308189534311114
primary,3,6.767787191090968
primary,3,20.350641966236697
primary,3,6.927156373579703
secondary,4,11.793001905227683
primary,3,7.610416239504989
trunk_link,3,2.010982978718008
motorway,3,3.2549570612430214
secondary,3,17.16269621299455
primary,3,1.0959124274904213
secondary,4,5.947091992573799
residential,3,56.77824774199525
tertiary,3,80.70424084120737
tertiary,3,80.70424084120737
trunk,3,3.1516427241557494
residential,3,89.40192766841716
primary,3,1.5072541890629785
secondary,3,0.5925720691053371
primary,3,6.050180354706635
trunk,3,6.832384840779016
primary,3,5.658058924985748
tertiary,3,92.38986329060074
primary,3,0.7806914689364967
tertiary,4,42.43228848463707
tertiary,3,48.655795441000656
residential,3,16.613851450299798
trunk,4,3.4774333762561658
primary,3,2.897174905824449
residential,4,402.14662184039963
tertiary,3,81.0167954928396
tertiary,4,25.51202647980978
trunk,3,3.038337056313579
primary,3,4.56832029996593
secondary,3,0.7261418754138187
primary,3,4.6291475835180815
tertiary,3,1156.3154499112159
secondary,3,0.851029411522747
residential,4,295.65987518099934
primary,3,1.7945580362712161
tertiary,4,17.57814806315632
tertiary,3,457.49571638670875
primary,4,16.440619270889492
primary,3,1.3556519661087874
primary,3,1.8289914007587957
tertiary,3,19.365716987547497
tertiary,3,19.365716987547497
tertiary,3,23.38914963975248
tertiary,3,23.38914963975248
tertiary,3,23.38914963975248
tertiary,3,23.38914963975248
tertiary,3,23.38914963975248
tertiary,3,23.38914963975248
tertiary,3,23.38914963975248
tertiary,3,23.38914963975248
tertiary,3,16.360378839584293
